id,title,author_name,conference_name,organization_name
1566,感情変化による自律神経変動が野球の試合中のパフォーマンスに与える影響,齊藤 理玖,第63回日本生体医工学大会,立命館大学大学院理工学研究科機械システム専攻ロボティクスコース、2）立命館大学理工学部ロボティクス学科、3）立命館グロー
1567,ポリジェニックスコアの自動組み合わせによる精神疾患の機械学習による自動鑑別,高木 大夢,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科、2）岐阜大学医学部付属病院精神科
1568,ポリジェニックスコアの自動組み合わせによる精神疾患の機械学習による自動鑑別,原 武史,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科、2）岐阜大学医学部付属病院精神科
1569,ポリジェニックスコアの自動組み合わせによる精神疾患の機械学習による自動鑑別,周 向栄,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科、2）岐阜大学医学部付属病院精神科
1570,シングルニードル透析におけるダブルルーメンカテーテルを用いた留置針の再循環率に及ぼす影響の検討,李 木子,第63回日本生体医工学大会,湘南工科大学工学部人間環境学科、2）刀水会さつき診療所、3）刀水会齋藤記念病院、4）刀水会齋藤記念クリニック、5）湘南工
1571,ESWLアウトカム予測モデルにおける特徴量選択法の比較,小林 壯哉,第63回日本生体医工学大会,兵庫県立大学、2）石川病院
1572,ESWLアウトカム予測モデルにおける特徴量選択法の比較,藤田 大輔,第63回日本生体医工学大会,兵庫県立大学、2）石川病院
1573,ESWLアウトカム予測モデルにおける特徴量選択法の比較,小橋 昌司,第63回日本生体医工学大会,兵庫県立大学、2）石川病院
1574,頭蓋内電極のブレインマシンインターフェースへの応用,平田 雅之,第63回日本生体医工学大会,大阪大学大学院医学系研究科 脳機能診断再建学共同研究講座、2）情報通信研究機構 脳情報通信融合研究センター
1575,頭蓋内電極のブレインマシンインターフェースへの応用,藏富 荘留,第63回日本生体医工学大会,大阪大学大学院医学系研究科 脳機能診断再建学共同研究講座、2）情報通信研究機構 脳情報通信融合研究センター
1576,頭蓋内電極のブレインマシンインターフェースへの応用,田口 美紗,第63回日本生体医工学大会,大阪大学大学院医学系研究科 脳機能診断再建学共同研究講座、2）情報通信研究機構 脳情報通信融合研究センター
1577,頭蓋内電極のブレインマシンインターフェースへの応用,吉田 翔平,第63回日本生体医工学大会,大阪大学大学院医学系研究科 脳機能診断再建学共同研究講座、2）情報通信研究機構 脳情報通信融合研究センター
1578,自家培養軟骨移植術における多機能OCTを用いた整形外科術中ロボット支援診断システムの開発,加藤 瑠晟,第63回日本生体医工学大会,名城大学院、2）名城大学
1579,自家培養軟骨移植術における多機能OCTを用いた整形外科術中ロボット支援診断システムの開発,岩井 愛弥,第63回日本生体医工学大会,名城大学院、2）名城大学
1580,自家培養軟骨移植術における多機能OCTを用いた整形外科術中ロボット支援診断システムの開発,福山 祐人,第63回日本生体医工学大会,名城大学院、2）名城大学
1581,自家培養軟骨移植術における多機能OCTを用いた整形外科術中ロボット支援診断システムの開発,野呂 文音,第63回日本生体医工学大会,名城大学院、2）名城大学
1582,CAFを模した局所的強制変位場を生成する技術の開発,森田 康之,第63回日本生体医工学大会,熊本大学、2）九州大学
1583,CAFを模した局所的強制変位場を生成する技術の開発,小俣 誠二,第63回日本生体医工学大会,熊本大学、2）九州大学
1584,CAFを模した局所的強制変位場を生成する技術の開発,野下 渉,第63回日本生体医工学大会,熊本大学、2）九州大学
1585,CAFを模した局所的強制変位場を生成する技術の開発,小原 裕汰,第63回日本生体医工学大会,熊本大学、2）九州大学
1586,有限要素解析を用いた把持におけるマクロ粗さ知覚機序の解明,穂刈 一樹,第63回日本生体医工学大会,日本文理大学、2）日本大学
1587,有限要素解析を用いた把持におけるマクロ粗さ知覚機序の解明,小野 寛就,第63回日本生体医工学大会,日本文理大学、2）日本大学
1588,鉗子助手ロボットと画像認識に基づくローカル操作インタフェース,河合 俊和,第63回日本生体医工学大会,大阪工業大学、2）大阪大学、3）がん研究センター東病院
1589,鉗子助手ロボットと画像認識に基づくローカル操作インタフェース,麦谷 祐真,第63回日本生体医工学大会,大阪工業大学、2）大阪大学、3）がん研究センター東病院
1590,ビジュアルフィードバック用手換気手技定量化システムを用いた熟練医の手技解析,高森 康平,第63回日本生体医工学大会,東京電機大学大学院電子工学専攻、2）京都大学医学部附属病院                       総合臨床教育・研修センター、3）京都大学医学部附属病院            医
1591,ステレオ画像相関法によるマイクロニードル穿刺時の皮膚変形計測系の構築,坪子 侑佑,第63回日本生体医工学大会,国立医薬品食品衛生研究所医療機器部、2）弘前大学理工学部機械科学科
1592,ステレオ画像相関法によるマイクロニードル穿刺時の皮膚変形計測系の構築,岡本 吉弘,第63回日本生体医工学大会,国立医薬品食品衛生研究所医療機器部、2）弘前大学理工学部機械科学科
1593,ステレオ画像相関法によるマイクロニードル穿刺時の皮膚変形計測系の構築,山本 栄一,第63回日本生体医工学大会,国立医薬品食品衛生研究所医療機器部、2）弘前大学理工学部機械科学科
1594,シャドーイングを用いた頚椎椎弓形成術トレーニングシステム,田中 大凱,第63回日本生体医工学大会,東京電機大学大学院、2）埼玉医科大学総合医療センター、3）虎の門病院医療安全部、4）東京電機大学
1595,ARマイクロサージャリートレーニングシステムにおける術者視線解析,坂田 洸崇,第63回日本生体医工学大会,東京電機大学大学院、2）がん研有明病院、3）東京電機大学
1596,小型デュロメータアレイを用いた再建後乳房硬さ三次元計測・表示システム,古屋 香菜子,第63回日本生体医工学大会,東京電機大学大学院理工学研究科、2）がん研有明病院、3）株式会社レナートサイエンス、4）滋賀医科大学医学部付属病院、5）
1597,小型デュロメータアレイを用いた再建後乳房硬さ三次元計測・表示システム,荒船 龍彦,第63回日本生体医工学大会,東京電機大学大学院理工学研究科、2）がん研有明病院、3）株式会社レナートサイエンス、4）滋賀医科大学医学部付属病院、5）
1598,ビデオデータを用いた聴覚過敏小児保育のための環境音と園児の行動解析システム,岸本 美保,第63回日本生体医工学大会,社会福祉法人江寿会アゼリー保育園、2）東京医科歯科大学、3）東京電機大学、4）東京電機大学大学院
1599,ビデオデータを用いた聴覚過敏小児保育のための環境音と園児の行動解析システム,来栖 宏二,第63回日本生体医工学大会,社会福祉法人江寿会アゼリー保育園、2）東京医科歯科大学、3）東京電機大学、4）東京電機大学大学院
1600,高速スキャン型光断層撮像機器の応用による内耳感覚上皮帯のin vivoイメージ画像の鮮明化,太田 岳,第63回日本生体医工学大会,"大阪大学大学院医学系研究科薬理学講座統合薬理学、2）AMED-CREST, AMED"
1601,高速スキャン型光断層撮像機器の応用による内耳感覚上皮帯のin vivoイメージ画像の鮮明化,小野 和也,第63回日本生体医工学大会,"大阪大学大学院医学系研究科薬理学講座統合薬理学、2）AMED-CREST, AMED"
1602,耳小骨を介した可聴域外超音波刺激が惹起するモルモット聴性脳幹反応と蝸牛マイクロフォン電位,任 書晃,第63回日本生体医工学大会,岐阜大学医学部生理学、2）岐阜大学医学部耳鼻咽喉科・頭頸部外科学
1603,耳小骨を介した可聴域外超音波刺激が惹起するモルモット聴性脳幹反応と蝸牛マイクロフォン電位,堀井 和広,第63回日本生体医工学大会,岐阜大学医学部生理学、2）岐阜大学医学部耳鼻咽喉科・頭頸部外科学
1604,ナノインデンテーション法によって測定したc軸配向ハイドロキシアパタイト結晶膜のヤング率,奥野 雄大,第63回日本生体医工学大会,近畿大学大学院生物理工学研究科、2）近畿大学生物理工学部
1605,ナノインデンテーション法によって測定したc軸配向ハイドロキシアパタイト結晶膜のヤング率,村本 太一,第63回日本生体医工学大会,近畿大学大学院生物理工学研究科、2）近畿大学生物理工学部
1606,ナノインデンテーション法によって測定したc軸配向ハイドロキシアパタイト結晶膜のヤング率,寺川 俊平,第63回日本生体医工学大会,近畿大学大学院生物理工学研究科、2）近畿大学生物理工学部
1607,人工呼吸器における吸気ガスの相対湿度検証 −加湿デバイスの開発に向けて−,小髙 勇士,第63回日本生体医工学大会,神戸大学医学部附属病院臨床工学部、2）神戸大学大学院医学研究科
1608,人工呼吸器における吸気ガスの相対湿度検証 −加湿デバイスの開発に向けて−,鶴田 友加里,第63回日本生体医工学大会,神戸大学医学部附属病院臨床工学部、2）神戸大学大学院医学研究科
1609,人工呼吸器における吸気ガスの相対湿度検証 −加湿デバイスの開発に向けて−,石原 宗太朗,第63回日本生体医工学大会,神戸大学医学部附属病院臨床工学部、2）神戸大学大学院医学研究科
1610,人工呼吸器における吸気ガスの相対湿度検証 −加湿デバイスの開発に向けて−,加藤 博史,第63回日本生体医工学大会,神戸大学医学部附属病院臨床工学部、2）神戸大学大学院医学研究科
1611,内視鏡自動洗浄消毒装置の「送気の単独工程機能」の有用性について～内視鏡スコープ内部管路内の清浄度調 査の観点から～,江ヶ嵜 梓,第63回日本生体医工学大会,新潟医療福祉大学大学院 医療福祉学研究科 保健学専攻 医療技術安全管理学分野、2）新潟医療福祉大学                  医療技術学部   臨床
1612,内視鏡自動洗浄消毒装置の「送気の単独工程機能」の有用性について～内視鏡スコープ内部管路内の清浄度調 査の観点から～,金子 京平,第63回日本生体医工学大会,新潟医療福祉大学大学院 医療福祉学研究科 保健学専攻 医療技術安全管理学分野、2）新潟医療福祉大学                  医療技術学部   臨床
1613,人工心肺の自動制御を目指したリザーバ液面レベル位置評価の基礎的検討,山口 公大,第63回日本生体医工学大会,北里大学大学院   医療系研究科、2）北里大学      医療衛生学部
1614,胸部ステントグラフト内挿術におけるステントグラフト留置条件に関する実験的検討,三堀 雅弥,第63回日本生体医工学大会,桐蔭横浜大学医用工学部、2）桐蔭横浜大学大学院工学研究科、3）済生会横浜市東部病院心臓血管外科
1615,胸部ステントグラフト内挿術におけるステントグラフト留置条件に関する実験的検討,奥 知子,第63回日本生体医工学大会,桐蔭横浜大学医用工学部、2）桐蔭横浜大学大学院工学研究科、3）済生会横浜市東部病院心臓血管外科
1616,胸部ステントグラフト内挿術におけるステントグラフト留置条件に関する実験的検討,本橋 由香,第63回日本生体医工学大会,桐蔭横浜大学医用工学部、2）桐蔭横浜大学大学院工学研究科、3）済生会横浜市東部病院心臓血管外科
1617,溶骨性転移を考慮したU-Net 2.5次元処理によるFDG-PET/CT像上骨領域抽出,佐原 詢之佑,第63回日本生体医工学大会,近畿大学 生物理工学部、2）近畿大学大学院 生物理工学研究科、3）近畿大学 医学部 放射線医学教室放射線診断学部門、4）近畿
1618,溶骨性転移を考慮したU-Net 2.5次元処理によるFDG-PET/CT像上骨領域抽出,三上 勝大,第63回日本生体医工学大会,近畿大学 生物理工学部、2）近畿大学大学院 生物理工学研究科、3）近畿大学 医学部 放射線医学教室放射線診断学部門、4）近畿
1619,救急搬送における輸血の必要性の予測－量子計算と機械学習による特徴量選択結果の比較－,原 武史,第63回日本生体医工学大会,岐阜大学工学部、2）岐阜大学医学部付属病院高次救命治療センター、3）岐阜大学大学院自然科学技術研究科
1620,救急搬送における輸血の必要性の予測－量子計算と機械学習による特徴量選択結果の比較－,周 向栄,第63回日本生体医工学大会,岐阜大学工学部、2）岐阜大学医学部付属病院高次救命治療センター、3）岐阜大学大学院自然科学技術研究科
1621,救急搬送における輸血の必要性の予測－量子計算と機械学習による特徴量選択結果の比較－,藤田 広志,第63回日本生体医工学大会,岐阜大学工学部、2）岐阜大学医学部付属病院高次救命治療センター、3）岐阜大学大学院自然科学技術研究科
1622,風が発生した低温環境における輸液の温度低下防止策の検討,村林 和真,第63回日本生体医工学大会,北海道科学大学大学院             保健医療学研究科          医療技術学専攻、2）手稲渓仁会病院     救命救急センター
1623,風が発生した低温環境における輸液の温度低下防止策の検討,菅原 俊継,第63回日本生体医工学大会,北海道科学大学大学院             保健医療学研究科          医療技術学専攻、2）手稲渓仁会病院     救命救急センター
1624,風が発生した低温環境における輸液の温度低下防止策の検討,清水 久恵,第63回日本生体医工学大会,北海道科学大学大学院             保健医療学研究科          医療技術学専攻、2）手稲渓仁会病院     救命救急センター
1625,風が発生した低温環境における輸液の温度低下防止策の検討,印藤 智一,第63回日本生体医工学大会,北海道科学大学大学院             保健医療学研究科          医療技術学専攻、2）手稲渓仁会病院     救命救急センター
1626,並列処理OCRによる複数医療機器の相互運用性簡易構築システム,石垣 駿,第63回日本生体医工学大会,東京電機大学大学院、2）国立循環器病研究センター、3）産業技術総合研究所、4）大阪大学医学部付属病院、5）大阪大学大学院
1627,医療機器の稼働状況を示す用語は”稼働率”なのか－システマティックレビューと実態調査による考察－,渡邉 研人,第63回日本生体医工学大会,東京山手メディカルセンター                臨床工学部、2）Kiwi、3）広島大学 学術・社会連携室 オープンイノベーション本部 産学連携部 バ
1628,皮膚インピーダンス計測を用いた血流速度変化の観察,姜 琇仁,第63回日本生体医工学大会,東京理科大学、2）日本医療研究開発機構
1629,入浴見守り支援のための浴槽壁外面貼付型心電図計測システムにおける信号検出安定性の向上,岸本 杏樹,第63回日本生体医工学大会,静岡理工科大学大学院 理工学研究科、2）株式会社ユーシス、3）昭和大学医学部
1630,入浴見守り支援のための浴槽壁外面貼付型心電図計測システムにおける信号検出安定性の向上,望月 悠佑,第63回日本生体医工学大会,静岡理工科大学大学院 理工学研究科、2）株式会社ユーシス、3）昭和大学医学部
1631,入浴見守り支援のための浴槽壁外面貼付型心電図計測システムにおける信号検出安定性の向上,本井 幸介,第63回日本生体医工学大会,静岡理工科大学大学院 理工学研究科、2）株式会社ユーシス、3）昭和大学医学部
1632,シールドルームレス心磁計測によるリアルタイム心拍検出,矢賀 玲鵬,第63回日本生体医工学大会,東京医科歯科大学大学院循環制御内科学、2）TDK 株式会社
1633,シールドルームレス心磁計測によるリアルタイム心拍検出,雨宮 未季,第63回日本生体医工学大会,東京医科歯科大学大学院循環制御内科学、2）TDK 株式会社
1634,シールドルームレス心磁計測によるリアルタイム心拍検出,笹野 哲郎,第63回日本生体医工学大会,東京医科歯科大学大学院循環制御内科学、2）TDK 株式会社
1635,Photobiomodulationを想定した異なる強度の低出力レーザー照射による生体内散乱光強度の検討,樋口 大輔,第63回日本生体医工学大会,高崎健康福祉大学         保健医療学部、2）本庄総合病院    リハビリテーション科
1636,二者同時生体計測による患者看護師間の相互作用の解析,馬場 健太,第63回日本生体医工学大会,新潟大学大学院   自然科学研究科、2）新潟大学大学院   保健学研究科
1637,二者同時生体計測による患者看護師間の相互作用の解析,堀 潤一,第63回日本生体医工学大会,新潟大学大学院   自然科学研究科、2）新潟大学大学院   保健学研究科
1638,仰臥位と座位姿勢排尿における静電容量式おむつセンサの排尿評価量に関する基礎研究,中根 海斗,第63回日本生体医工学大会,富山大学工学部工学科   電気電子工学コース、2）富山大学大学院理工学教育部
1639,仰臥位と座位姿勢排尿における静電容量式おむつセンサの排尿評価量に関する基礎研究,中島 一樹,第63回日本生体医工学大会,富山大学工学部工学科   電気電子工学コース、2）富山大学大学院理工学教育部
1640,磁気式モーションキャプチャを用いた吸引における看護手技計測システムの構築,武藤 諒介,第63回日本生体医工学大会,秋田大学大学院   医学系研究科保健学専攻   看護学講座、2）秋田大学大学院   理工学研究科
1641,近赤外LED光によるphotobiomodulationを用いた移植用３次元培養皮膚の活性化,角井 泰之,第63回日本生体医工学大会,防衛医科大学校         生体情報・治療システム研究部門、2）防衛医科大学校                     医療工学研究部門、3）大阪大学
1642,近赤外LED光によるphotobiomodulationを用いた移植用３次元培養皮膚の活性化,佐藤 俊一,第63回日本生体医工学大会,防衛医科大学校         生体情報・治療システム研究部門、2）防衛医科大学校                     医療工学研究部門、3）大阪大学
1643,毛細血管構造を有する脂肪組織作製のための基礎研究,舟山 葵美子,第63回日本生体医工学大会,富山大学大学院医薬理工学環、2）富山大学大学院理工学研究科、3）富山大学付属病院形成再建外科・美容外科
1644,Comparison Between Blood Exams and Questionnaire Features for Low Bone Mineral Density Classification in Female Athletes,木下 紗林子,第63回日本生体医工学大会,The University of Tokyo、2）Japan Institute of Sports Sciences、3）Osaka University
1645,Comparison Between Blood Exams and Questionnaire Features for Low Bone Mineral Density Classification in Female Athletes,中村 寛江,第63回日本生体医工学大会,The University of Tokyo、2）Japan Institute of Sports Sciences、3）Osaka University
1646,Comparison Between Blood Exams and Questionnaire Features for Low Bone Mineral Density Classification in Female Athletes,平池 修,第63回日本生体医工学大会,The University of Tokyo、2）Japan Institute of Sports Sciences、3）Osaka University
1647,Comparison Between Blood Exams and Questionnaire Features for Low Bone Mineral Density Classification in Female Athletes,大須賀 穣,第63回日本生体医工学大会,The University of Tokyo、2）Japan Institute of Sports Sciences、3）Osaka University
1648,治療前CTと放射線治療線量分布を用いた顎骨骨髄炎発症予測,田中 雄大,第63回日本生体医工学大会,三重大学大学院工学研究科、2）愛媛大学医学部附属病院、3）神戸大学医学部附属病院、4）浜松医科大学
1649,治療前CTと放射線治療線量分布を用いた顎骨骨髄炎発症予測,盛田 健人,第63回日本生体医工学大会,三重大学大学院工学研究科、2）愛媛大学医学部附属病院、3）神戸大学医学部附属病院、4）浜松医科大学
1650,治療前CTと放射線治療線量分布を用いた顎骨骨髄炎発症予測,若林 哲史,第63回日本生体医工学大会,三重大学大学院工学研究科、2）愛媛大学医学部附属病院、3）神戸大学医学部附属病院、4）浜松医科大学
1651,自己教師あり学習を用いた間質性肺炎に合併する肺癌の予後予測のための高リスク領域自動検出,中尾 元紀,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科 、2）佐賀大学医学部放射線医学教室
1652,自己教師あり学習を用いた間質性肺炎に合併する肺癌の予後予測のための高リスク領域自動検出,周 向栄,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科 、2）佐賀大学医学部放射線医学教室
1653,自己教師あり学習を用いた間質性肺炎に合併する肺癌の予後予測のための高リスク領域自動検出,原 武史,第63回日本生体医工学大会,岐阜大学工学部電気電子・情報工学科 、2）佐賀大学医学部放射線医学教室
1654,CT・PET画像を用いた機械学習による子宮頸がんのリンパ節転移推定,郡 龍之介,第63回日本生体医工学大会,三重大学大学院   工学研究科、2）三重大学医学部付属病院      産科婦人科
1655,CT・PET画像を用いた機械学習による子宮頸がんのリンパ節転移推定,盛田 健人,第63回日本生体医工学大会,三重大学大学院   工学研究科、2）三重大学医学部付属病院      産科婦人科
1656,CT・PET画像を用いた機械学習による子宮頸がんのリンパ節転移推定,若林 哲史,第63回日本生体医工学大会,三重大学大学院   工学研究科、2）三重大学医学部付属病院      産科婦人科
1657,メラノーマ深達度診断のための2光子光音響法による深さ断面プロファイルの評価,金子 昂司,第63回日本生体医工学大会,佐賀大学、2）寺崎電気産業株式会社、3）小松大学
1658,メラノーマ深達度診断のための2光子光音響法による深さ断面プロファイルの評価,木本 晃,第63回日本生体医工学大会,佐賀大学、2）寺崎電気産業株式会社、3）小松大学
1659,歯科用３次元CBCTの投影データ欠損に対するGIT(Generative Image Transformer)の改良とその評価,渡邉 顕子,第63回日本生体医工学大会,京都大学大学院医学研究科人間健康科学系専攻、2）国立循環器病研究センター
1660,歯科用３次元CBCTの投影データ欠損に対するGIT(Generative Image Transformer)の改良とその評価,上野 智弘,第63回日本生体医工学大会,京都大学大学院医学研究科人間健康科学系専攻、2）国立循環器病研究センター
1661,歯科用３次元CBCTの投影データ欠損に対するGIT(Generative Image Transformer)の改良とその評価,杉本 直三,第63回日本生体医工学大会,京都大学大学院医学研究科人間健康科学系専攻、2）国立循環器病研究センター
1662,微小神経ネットワークの構築による神経機能ユニットの特性評価,山岸 優朔,第63回日本生体医工学大会,東京大学大学院新領域創成科学研究科人間環境学専攻、2）東京大学大学院工学系研究科精密工学専攻
1663,微小神経ネットワークの構築による神経機能ユニットの特性評価,榛葉 健太,第63回日本生体医工学大会,東京大学大学院新領域創成科学研究科人間環境学専攻、2）東京大学大学院工学系研究科精密工学専攻
1664,微小神経ネットワークの構築による神経機能ユニットの特性評価,小谷 潔,第63回日本生体医工学大会,東京大学大学院新領域創成科学研究科人間環境学専攻、2）東京大学大学院工学系研究科精密工学専攻
1665,水性二相系を用いた浮遊培養システムによるスフェロイド形成に関する基礎研究,根岸 龍之介,第63回日本生体医工学大会,東京電機大学、2）三条市立大学
1666,水性二相系を用いた浮遊培養システムによるスフェロイド形成に関する基礎研究,住倉 博仁,第63回日本生体医工学大会,東京電機大学、2）三条市立大学
1667,水性二相系を用いた浮遊培養システムによるスフェロイド形成に関する基礎研究,大越 康晴,第63回日本生体医工学大会,東京電機大学、2）三条市立大学
1668,水性二相系を用いた浮遊培養システムによるスフェロイド形成に関する基礎研究,村松 和明,第63回日本生体医工学大会,東京電機大学、2）三条市立大学
1669,水性二相系を用いた浮遊培養システムによるスフェロイド形成に関する基礎研究,矢口 俊之,第63回日本生体医工学大会,東京電機大学、2）三条市立大学
1670,細胞の冷温保存におけるアルゴンガス加圧溶解による保護効果の圧力依存性の究明,三村 剣司,第63回日本生体医工学大会,北里大学大学院   医療系研究科、2）北里大学   医療衛生学部
1671,表面性状制御培養足場におけるスフェロイド形成過程のタイムラプス観察,氏次 朗,第63回日本生体医工学大会,近畿大学大学院   生物理工学研究科、2）三重大学大学院    医学系研究科
1672,表面性状制御培養足場におけるスフェロイド形成過程のタイムラプス観察,東郷 秀孝,第63回日本生体医工学大会,近畿大学大学院   生物理工学研究科、2）三重大学大学院    医学系研究科
1673,表面性状制御培養足場におけるスフェロイド形成過程のタイムラプス観察,楠 正暢,第63回日本生体医工学大会,近畿大学大学院   生物理工学研究科、2）三重大学大学院    医学系研究科
1674,超音波振動を利用した口腔粘膜からの細胞採取デバイス,小島 蒼生,第63回日本生体医工学大会,東北大学大学院医工学研究科、2）東北大学大学院工学研究科
1675,超音波振動を利用した口腔粘膜からの細胞採取デバイス,葉 煬,第63回日本生体医工学大会,東北大学大学院医工学研究科、2）東北大学大学院工学研究科
1676,超音波振動を利用した口腔粘膜からの細胞採取デバイス,久岡 巧麻,第63回日本生体医工学大会,東北大学大学院医工学研究科、2）東北大学大学院工学研究科
1677,超音波振動を利用した口腔粘膜からの細胞採取デバイス,大越 明,第63回日本生体医工学大会,東北大学大学院医工学研究科、2）東北大学大学院工学研究科
1678,超音波振動を利用した口腔粘膜からの細胞採取デバイス,香取 幸夫,第63回日本生体医工学大会,東北大学大学院医工学研究科、2）東北大学大学院工学研究科
1679,電解めっき法による“大面積”ラマン散乱増強基板の開発,田中康暉,超異分野学会大阪2025,滋賀県立大学院
1680,-月から火星へ 第二の地球での地産地消を実現する鋳型3Dプリンタ,山本大凱,超異分野学会大阪2025,名古屋大学
1681,XR視線インタラクションにおける表情認識利用の検討,山本京介,超異分野学会大阪2025,立命館大学
1682,LLMは社会の結び目になれるか?: 大規模言語モデルを用いた合意形成支援システム群,白松俊,超異分野学会大阪2025,名古屋工業大学
1683,ノイズキャンセリングデバイスにおける緊急音声検知システムの開発と評価,中沢将,超異分野学会大阪2025,立命館大学大学院
1684,LLM・エッジAIデバイスを利用した視覚情報処理と活用,本田 義典,超異分野学会大阪2025,株式会社サリー・プロジェクト
1685,災害対応型・多機能電動バイクによる移動型ライフラインの構築/月面開発でも活躍,濱田浩嗣,超異分野学会大阪2025,"RIDE DESIGN, HAL Osaka Car Design Department, Osaka High Technology Academy Artificial Intelligence Department"
1686,全国ドローンレーザー捜索システム,前田佳伸,超異分野学会大阪2025,光トライオード株式会社
1687,雨量遠隔監視網(今までない細かな観測地点) 実現へ,古田兼三,超異分野学会大阪2025,TSTジャパン株式会社
1688,低コストでスマートな研究用マウスの掻き行動撮影装置の開発,庄司将太郎,超異分野学会大阪2025,福岡大学大学院
1689,トロイダル構造を応用したマルチコプター用静音プロペラの開発,Masui,超異分野学会大阪2025,三田国際科学学園高等学校
1690,量子もつれ生成検証実験の簡略化の考察,水野谷駿,超異分野学会大阪2025,三田国際科学学園
1691,学習用キューブサットモデルを利用したIoTシステムの開発,岩田 敏彰,超異分野学会大阪2025,デジタル化推進アカデミー
1692,ハーバート振り子硬さ試験機の応用,松原 雅昭,超異分野学会大阪2025,群馬大学
1693,ペロブスカイト強誘電体の原子層制御,森田秀,超異分野学会大阪2025,名古屋大学大学院
1694,フーリエ変換を用いた色と形で描くデータサイエンス,成川颯真,超異分野学会大阪2025,電気通信大学
1695,新規ナノ炭素複合材料: マリモナノカーボンシートの合成と水素利用デバイスへの応用,蒲生西谷美香,超異分野学会大阪2025,東洋大学
1696,"後付けIoTセンサユニット ""Salta""",木幡巌,超異分野学会大阪2025,株式会社木幡計器製作所
1697,シート型IoTセンサーによる内部リスク見える化,荒木 徹平,超異分野学会大阪2025,国立大学法人大阪大学
1698,光学式触力覚センサの改良とソフトロボティクスへの展開,伍賀正典,超異分野学会大阪2025,福山大学
1699,疑似興味センサ値フィードバックによる興味の操作手法,藤本悠生,超異分野学会大阪2025,立命館大学
1700,ReRIMEm法を用いた樹脂の高機能化,酒井 俊郎,超異分野学会大阪2025,信州大学
1701,有機溶媒に可溶で、容易に合成できる近赤外線吸収材料,矢野将文,超異分野学会大阪2025,関西大学
1702,高性能有機熱電材料を目指した電子・熱輸送の制御,中野 義明,超異分野学会大阪2025,京都大学
1703,地方中小企業群による機械式高性能集光太陽光システムの普及展開,仲崇志,超異分野学会大阪2025,NT技研工業株式会社
1704,テーマ1.都市域の公園樹林や農地などでの雨水ならびにダムの事前放流水を水源とした地下水の人工涵養の社会実装に究拠点つくり。,前田源次郎,超異分野学会大阪2025,秋田大学
1705,シアノバクテリアによるCO2を資源としたバイオエチレン生産,神藤定生,超異分野学会大阪2025,名城大学
1706,うんこ電池がひらく、教育とエネルギーの未来,山崎愛美華,超異分野学会大阪2025,宮崎大学
1707,非接触魚健康管理システムの提案,大野憲人,超異分野学会大阪2025,近畿大学 大学院
1708,多様な素材を用いた浮遊型人工藻礁の開発と実証: 動物摂食圧を排除した海藻育成基盤の探求,塩谷航大,超異分野学会大阪2025,東北大学大学院
1709,超音波で物を動かす! 無騒音超音波小型船の提案,横田和也,超異分野学会大阪2025,近畿大学大学院
1710,School Farm Cultivation,木寺 達士,超異分野学会大阪2025,舞鶴工業高等専門学校
1711,いつでも播種が可能なコーティング種子の開発,浪越毅,超異分野学会大阪2025,北見工業大学
1712,水田における画像解析による自然由来カリウム供給量可視化への挑戦,安藤薰,超異分野学会大阪2025,愛知県農業総合試験場
1713,Brain Effective Connectivity Estimation via Fourier Spatiotemporal Attention,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1714,Toward End-to-End Bearing Fault Diagnosis for Industrial Scenarios with Spiking Neural Networks,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1715,FreRA: A Frequency-Refined Augmentation for Contrastive Learning on Time Series Classification,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1716,FAT: Frequency-Aware Pretraining for Enhanced Time-Series Representation Learning,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1717,CausalGeD: Blending Causality and Diffusion for Spatial Gene Expression Generation,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1718,Dynamic Deep Clustering of High-Dimensional Directional Data via Hyperspherical Embeddings with Bayesian Nonparametric Mixtures,Fenglong Ma,KDD2025 research track,Pennsylvania State University
1719,Noise-Resilient Point-wise Anomaly Detection in Time Series Using Weak Segment Labels,Mourad Khayati,KDD2025 research track,University of Fribourg
1720,Generalized Discords for Time Series Anomaly Detection with Flexible Subsequence Lengths,Mourad Khayati,KDD2025 research track,University of Fribourg
1721,MSHTrans: Multi-Scale Hypergraph Transformer with Time-Series Decomposition for Temporal Anomaly Detection,Mourad Khayati,KDD2025 research track,University of Fribourg
1722,Diffusion-Scheduled Denoising Autoencoders for Anomaly Detection in Tabular Data,Mourad Khayati,KDD2025 research track,University of Fribourg
1723,Self-Tuning Self-Supervised Image Anomaly Detection,Mourad Khayati,KDD2025 research track,University of Fribourg
1724,READ: Robust and Efficient Anomaly Detection under Data Contamination and Limited Supervision,Mourad Khayati,KDD2025 research track,University of Fribourg
1725,Augmented Contrastive Clustering with Uncertainty-Aware Prototyping for Time Series Test Time Adaptation,Agam Shah,KDD2025 research track,Georgia Institute of Technology
